final_id,Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,Library Name,BioSampleModel,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,isolate,sample_type,lat_lon,isolation_source,HOST,strain,env_biome,genotype,Sample_tittle,tissue,collected_by,sex,Sample_name,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Scientific_Name,Submitter_Id,dev_stage,ArrayExpress-SPECIES,AssemblyName,isol_growth_condt,estimated_size,ploidy,env_feature,env_material,num_replicons,propagation,env_broad_scale,env_local_scale,env_medium,BARCODE,GEO_Accession (exp),source_name,BIOMATERIAL_PROVIDER,culture_collection,tax_id_x,altitude,Cultivar,Ecotype,type,biotic_relationship,host_body_product,Host_disease,host_genotype,host_scientific_name,host_taxid,pathogenicity,samp_mat_process,trophic_level,AGE,BREED,sample_description_x,isolation-source,health_state,host_body_habitat,host_tissue_sampled,Birth_date,birth_location,breeding_history,breeding_method,sample_comment,id,secondary_study_accession,parent_study,submission_accession,read_count,fastq_md5,fastq_bytes,fastq_ftp,fastq_galaxy,fastq_aspera,fastq_1,fastq_2,md5_1,md5_2,single_end,location,collection_date_year
SRR21529620,SRR21529620,WGS,302,6856791616,PRJNA879307,SAMN30804754,2922382294,ROBERT KOCH-INSTITUT,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX17532010,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Giardia duodenalis,ILLUMINA,2022-10-04T00:00:00Z,KO188,SRP396690,2022-09-12T12:28:00Z,1,KO188-shortReads-1,Model organism or animal,1992-02-26,Czech Republic,Europe,Czech Republic: Prague,KO188,,50.10 N 14.44 E,stool,,,,,,axenic,Eva Nohynkova,not applicable,,,,,,,,,,,,,trophozoite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR21529621,SRR21529621,WGS,8544,1210519804,PRJNA879307,SAMN30804754,843889907,ROBERT KOCH-INSTITUT,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX17532009,PacBio RS II,SINGLE,RANDOM,GENOMIC,Giardia duodenalis,PACBIO_SMRT,2022-10-04T00:00:00Z,KO188,SRP396690,2022-09-12T12:47:00Z,1,KO188-longReads-1,Model organism or animal,1992-02-26,Czech Republic,Europe,Czech Republic: Prague,KO188,,50.10 N 14.44 E,stool,,,,,,axenic,Eva Nohynkova,not applicable,,,,,,,,,,,,,trophozoite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR311174,ERR311174,WGS,,1560996200,PRJEB3213,SAMEA2018796,699009116;748681566,submitted by Wellcome Sanger Institute ,,,,,ERX284455,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,SC_RUN_8441_8#5,ERP001716,,,5742483,,unknown,unknown,unknown,unknown,SC_EXP_8441_8#5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERX284455_ERR311174,ERP001716,,ERA237528,7804981,41fa55e6f45be1f7ca1aa60d26a645fe;9981e20cdc9f34216b4342955a261aaa,699009116;748681566,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311174/ERR311174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311174/ERR311174_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311174/ERR311174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311174/ERR311174_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311174/ERR311174_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311174/ERR311174_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311174/ERR311174_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311174/ERR311174_2.fastq.gz,41fa55e6f45be1f7ca1aa60d26a645fe,9981e20cdc9f34216b4342955a261aaa,FALSE,unknown,unknown
ERR311175,ERR311175,WGS,,1417145800,PRJEB3213,SAMEA2018552,632451252;676024970,submitted by Wellcome Sanger Institute ,,,,,ERX284456,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,SC_RUN_8441_8#6,ERP001716,,,5742484,,unknown,unknown,unknown,unknown,SC_EXP_8441_8#6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERX284456_ERR311175,ERP001716,,ERA237528,7085729,c29f2f8cb1428140365b310d1fab6227;0c7f545d2994aa6bc2397f8560095509,632451252;676024970,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311175/ERR311175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311175/ERR311175_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311175/ERR311175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311175/ERR311175_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311175/ERR311175_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311175/ERR311175_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311175/ERR311175_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311175/ERR311175_2.fastq.gz,c29f2f8cb1428140365b310d1fab6227,0c7f545d2994aa6bc2397f8560095509,FALSE,unknown,unknown
ERR311176,ERR311176,WGS,,550728000,PRJEB3213,SAMEA2020285,240667395;256985268,submitted by Wellcome Sanger Institute ,,,,,ERX284457,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,SC_RUN_8441_8#7,ERP001716,,,5742485,,unknown,unknown,unknown,unknown,SC_EXP_8441_8#7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERX284457_ERR311176,ERP001716,,ERA237528,2753640,c9bf782d6c6a03f5a6bc9e7deb663e95;03dc9e91c8bbd9678465121fec594a1c,240667395;256985268,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311176/ERR311176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311176/ERR311176_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311176/ERR311176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311176/ERR311176_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311176/ERR311176_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311176/ERR311176_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311176/ERR311176_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311176/ERR311176_2.fastq.gz,c9bf782d6c6a03f5a6bc9e7deb663e95,03dc9e91c8bbd9678465121fec594a1c,FALSE,unknown,unknown
ERR311179,ERR311179,WGS,,1181564000,PRJEB3213,SAMEA2020286,524030166;559542910,submitted by Wellcome Sanger Institute ,,,,,ERX284460,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,SC_RUN_8441_8#10,ERP001716,,,5742488,,unknown,unknown,unknown,unknown,SC_EXP_8441_8#10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERX284460_ERR311179,ERP001716,,ERA237528,5907820,98f34d60b460ffa0212322c5583c2797;b4c89039a936a22889642cb2930995bb,524030166;559542910,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311179/ERR311179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311179/ERR311179_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311179/ERR311179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311179/ERR311179_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311179/ERR311179_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311179/ERR311179_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311179/ERR311179_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311179/ERR311179_2.fastq.gz,98f34d60b460ffa0212322c5583c2797,b4c89039a936a22889642cb2930995bb,FALSE,unknown,unknown
ERR311184,ERR311184,WGS,,1612495200,PRJEB3213,SAMEA2018676,704429263;749736186,submitted by Wellcome Sanger Institute ,,,,,ERX284465,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,SC_RUN_8441_8#15,ERP001716,,,5742493,,unknown,unknown,unknown,unknown,SC_EXP_8441_8#15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERX284465_ERR311184,ERP001716,,ERA237528,8062476,b0af72cd44b14e583d5aeab3aa0d5b94;3e72d7c0c5cd7fe59e00f69b0479ee1b,704429263;749736186,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311184/ERR311184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311184/ERR311184_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311184/ERR311184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311184/ERR311184_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311184/ERR311184_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311184/ERR311184_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311184/ERR311184_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311184/ERR311184_2.fastq.gz,b0af72cd44b14e583d5aeab3aa0d5b94,3e72d7c0c5cd7fe59e00f69b0479ee1b,FALSE,unknown,unknown
ERR311185,ERR311185,WGS,,777974400,PRJEB3213,SAMEA2035758,312973719;339268726,submitted by Wellcome Sanger Institute ,,,,,ERX284466,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,SC_RUN_8945_1#1,ERP001716,,,6141433,,unknown,unknown,unknown,unknown,SC_EXP_8945_1#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERX284466_ERR311185,ERP001716,,ERA237528,2593248,e49fa80dc8cfaf2a978eed4084599c2f;2a08fab76aa299fe9b67c72428cb10f0,312973719;339268726,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311185/ERR311185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311185/ERR311185_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311185/ERR311185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311185/ERR311185_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311185/ERR311185_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311185/ERR311185_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311185/ERR311185_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311185/ERR311185_2.fastq.gz,e49fa80dc8cfaf2a978eed4084599c2f,2a08fab76aa299fe9b67c72428cb10f0,FALSE,unknown,unknown
ERR311186,ERR311186,WGS,,923963100,PRJEB3213,SAMEA1971072,372864414;413735832,submitted by Wellcome Sanger Institute ,,,,,ERX284467,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,SC_RUN_8945_1#2,ERP001716,,,6141434,,unknown,unknown,unknown,unknown,SC_EXP_8945_1#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERX284467_ERR311186,ERP001716,,ERA237528,3079877,cb46971662ee0951b9d83bf7ba318117;323eb2f868c92a219e9172b7a36cef36,372864414;413735832,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311186/ERR311186_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311186/ERR311186_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311186/ERR311186_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311186/ERR311186_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311186/ERR311186_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311186/ERR311186_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311186/ERR311186_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311186/ERR311186_2.fastq.gz,cb46971662ee0951b9d83bf7ba318117,323eb2f868c92a219e9172b7a36cef36,FALSE,unknown,unknown
ERR311187,ERR311187,WGS,,553985400,PRJEB3213,SAMEA2033331,226473816;245920481,submitted by Wellcome Sanger Institute ,,,,,ERX284468,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,SC_RUN_8945_1#3,ERP001716,,,6141435,,unknown,unknown,unknown,unknown,SC_EXP_8945_1#3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERX284468_ERR311187,ERP001716,,ERA237528,1846618,89d92991ffa9b02e891dd68d90d8268d;77c706dfc745f8f2942b6c1ca1f55586,226473816;245920481,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311187/ERR311187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311187/ERR311187_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311187/ERR311187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311187/ERR311187_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311187/ERR311187_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311187/ERR311187_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311187/ERR311187_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311187/ERR311187_2.fastq.gz,89d92991ffa9b02e891dd68d90d8268d,77c706dfc745f8f2942b6c1ca1f55586,FALSE,unknown,unknown
ERR311188,ERR311188,WGS,,617016600,PRJEB3213,SAMEA2035757,244528597;262857844,submitted by Wellcome Sanger Institute ,,,,,ERX284469,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,SC_RUN_8945_1#4,ERP001716,,,6141436,,unknown,unknown,unknown,unknown,SC_EXP_8945_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERX284469_ERR311188,ERP001716,,ERA237528,2056722,fe14687ce2a9f05fa27df2922ee35feb;0d150bf4270b32f40d7441ffae6115d1,244528597;262857844,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311188/ERR311188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311188/ERR311188_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311188/ERR311188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311188/ERR311188_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311188/ERR311188_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311188/ERR311188_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311188/ERR311188_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311188/ERR311188_2.fastq.gz,fe14687ce2a9f05fa27df2922ee35feb,0d150bf4270b32f40d7441ffae6115d1,FALSE,unknown,unknown
ERR311189,ERR311189,WGS,,763239600,PRJEB3213,SAMEA2033330,305563881;334996778,submitted by Wellcome Sanger Institute ,,,,,ERX284470,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,SC_RUN_8945_1#5,ERP001716,,,6141437,,unknown,unknown,unknown,unknown,SC_EXP_8945_1#5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERX284470_ERR311189,ERP001716,,ERA237528,2544132,c28c203939ff0133548a1cbb4efb82aa;5661fa2869c97214fb1b1d9875cbcb9c,305563881;334996778,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311189/ERR311189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311189/ERR311189_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311189/ERR311189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311189/ERR311189_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311189/ERR311189_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311189/ERR311189_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311189/ERR311189_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311189/ERR311189_2.fastq.gz,c28c203939ff0133548a1cbb4efb82aa,5661fa2869c97214fb1b1d9875cbcb9c,FALSE,unknown,unknown
ERR311190,ERR311190,WGS,,543245700,PRJEB3213,SAMEA2057584,175895912;198988775,submitted by Wellcome Sanger Institute ,,,,,ERX284471,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,SC_RUN_9731_1#1,ERP001716,,,7144457,,unknown,unknown,unknown,unknown,SC_EXP_9731_1#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERX284471_ERR311190,ERP001716,,ERA237528,1810819,7348228b5e574a8a58d06771e495ad39;a9f8ab1653730ec5ae30306452a1e00b,175895912;198988775,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311190/ERR311190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311190/ERR311190_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311190/ERR311190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311190/ERR311190_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311190/ERR311190_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311190/ERR311190_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311190/ERR311190_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311190/ERR311190_2.fastq.gz,7348228b5e574a8a58d06771e495ad39,a9f8ab1653730ec5ae30306452a1e00b,FALSE,unknown,unknown
ERR311191,ERR311191,WGS,,460713000,PRJEB3213,SAMEA2057585,151829616;182672866,submitted by Wellcome Sanger Institute ,,,,,ERX284472,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,SC_RUN_9731_1#2,ERP001716,,,7144458,,unknown,unknown,unknown,unknown,SC_EXP_9731_1#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERX284472_ERR311191,ERP001716,,ERA237528,1535710,39787cfa2dd39718f54b5478e64f0df6;fa5f4deccbc6eda6026486104773c70f,151829616;182672866,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311191/ERR311191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311191/ERR311191_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311191/ERR311191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311191/ERR311191_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311191/ERR311191_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311191/ERR311191_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311191/ERR311191_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311191/ERR311191_2.fastq.gz,39787cfa2dd39718f54b5478e64f0df6,fa5f4deccbc6eda6026486104773c70f,FALSE,unknown,unknown
ERR311192,ERR311192,WGS,,383862600,PRJEB3213,SAMEA2057586,128847000;148390979,submitted by Wellcome Sanger Institute ,,,,,ERX284473,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,SC_RUN_9731_1#3,ERP001716,,,7144459,,unknown,unknown,unknown,unknown,SC_EXP_9731_1#3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERX284473_ERR311192,ERP001716,,ERA237528,1279542,39b6cdc41ff47fde1aac985ef1859040;d73b8b1a4cf5cd8e89c27546bc5ffb39,128847000;148390979,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311192/ERR311192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311192/ERR311192_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311192/ERR311192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311192/ERR311192_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311192/ERR311192_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311192/ERR311192_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311192/ERR311192_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311192/ERR311192_2.fastq.gz,39b6cdc41ff47fde1aac985ef1859040,d73b8b1a4cf5cd8e89c27546bc5ffb39,FALSE,unknown,unknown
ERR311193,ERR311193,WGS,,505570800,PRJEB3213,SAMEA2057587,165354504;187981207,submitted by Wellcome Sanger Institute ,,,,,ERX284474,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,SC_RUN_9731_1#4,ERP001716,,,7144460,,unknown,unknown,unknown,unknown,SC_EXP_9731_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERX284474_ERR311193,ERP001716,,ERA237528,1685236,4a80562dec04a95795f820551bc8283d;d0ad04f30927ca92b9c02998f08278ab,165354504;187981207,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311193/ERR311193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311193/ERR311193_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311193/ERR311193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311193/ERR311193_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311193/ERR311193_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311193/ERR311193_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311193/ERR311193_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311193/ERR311193_2.fastq.gz,4a80562dec04a95795f820551bc8283d,d0ad04f30927ca92b9c02998f08278ab,FALSE,unknown,unknown
ERR311194,ERR311194,WGS,,444436800,PRJEB3213,SAMEA2057588,144419719;166126167,submitted by Wellcome Sanger Institute ,,,,,ERX284475,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,SC_RUN_9731_1#5,ERP001716,,,7144461,,unknown,unknown,unknown,unknown,SC_EXP_9731_1#5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERX284475_ERR311194,ERP001716,,ERA237528,1481456,6770f8d3eb21cfe8fe2e5de0a181730f;504bcdafb6c8771a5cd53844e04b344c,144419719;166126167,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311194/ERR311194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311194/ERR311194_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311194/ERR311194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311194/ERR311194_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311194/ERR311194_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311194/ERR311194_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311194/ERR311194_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311194/ERR311194_2.fastq.gz,6770f8d3eb21cfe8fe2e5de0a181730f,504bcdafb6c8771a5cd53844e04b344c,FALSE,unknown,unknown
